seed,m,policy,degree,iter,step_mass,train_loss,test_loss,gen_gap
0,500,no_cap,7,3910,14.832915,0.608912,0.628290,0.019377
0,500,no_cap,7,3920,14.852093,0.608896,0.628254,0.019359
0,500,no_cap,7,3930,14.871245,0.608772,0.628001,0.019229
0,500,no_cap,7,3940,14.890374,0.608715,0.627858,0.019142
0,500,no_cap,7,3950,14.909478,0.608702,0.627828,0.019126
0,500,no_cap,7,3960,14.928558,0.608619,0.627546,0.018928
0,500,no_cap,7,3970,14.947614,0.608594,0.627415,0.018822
0,500,no_cap,7,3980,14.966646,0.608599,0.627426,0.018827
0,500,no_cap,7,3990,14.985655,0.608601,0.627455,0.018854
0,500,no_cap,7,4000,15.004639,0.608598,0.627423,0.018825
0,500,no_cap,7,4010,15.023600,0.608601,0.627470,0.018869
0,500,no_cap,7,4020,15.042537,0.608585,0.627465,0.018880
0,500,no_cap,7,4030,15.061450,0.608557,0.627411,0.018854
0,500,no_cap,7,4040,15.080340,0.608549,0.627464,0.018916
0,500,no_cap,7,4050,15.099207,0.608533,0.627445,0.018911
0,500,no_cap,7,4060,15.118050,0.608520,0.627361,0.018841
