m,seed,policy,degree,train_loss,val_loss,test_loss,accepted,cap_ok,val_ok,epsV,tau,K
5000,0,destructive,48,0.234200,0.255000,0.238360,1,1,1,0.389850,0.194925,35
5000,0,destructive,49,0.234200,0.255000,0.238380,1,1,1,0.389850,0.194925,35
5000,0,destructive,50,0.234200,0.255000,0.238380,1,1,1,0.389850,0.194925,35
5000,0,destructive,51,0.234200,0.255000,0.238380,1,1,1,0.389850,0.194925,35
5000,0,destructive,52,0.234200,0.255000,0.238380,1,1,1,0.389850,0.194925,35
5000,0,destructive,53,0.234200,0.255000,0.238400,1,1,1,0.389850,0.194925,35
5000,0,destructive,54,0.234200,0.255000,0.238400,1,1,1,0.389850,0.194925,35
5000,0,destructive,55,0.234200,0.255000,0.238400,1,1,1,0.389850,0.194925,35
5000,0,destructive,56,0.234200,0.255000,0.238420,1,1,1,0.389850,0.194925,35
5000,0,destructive,57,0.234200,0.255000,0.238420,1,1,1,0.389850,0.194925,35
5000,0,destructive,58,0.234200,0.255000,0.238440,1,1,1,0.389850,0.194925,35
5000,0,destructive,59,0.234200,0.255000,0.238440,1,1,1,0.389850,0.194925,35
5000,0,destructive,60,0.234200,0.255000,0.238440,1,1,1,0.389850,0.194925,35
5000,1,destructive,0,0.440800,0.469000,0.437360,1,1,1,0.389850,0.194925,35
5000,1,destructive,1,0.245200,0.247000,0.240200,1,1,1,0.389850,0.194925,35
5000,1,destructive,2,0.241600,0.245000,0.237200,1,1,1,0.389850,0.194925,35
5000,1,destructive,3,0.241200,0.249000,0.237760,0,1,0,0.389850,0.194925,35
5000,2,destructive,0,0.436600,0.475000,0.437680,1,1,1,0.389850,0.194925,35
5000,2,destructive,1,0.242400,0.240000,0.240760,1,1,1,0.389850,0.194925,35
5000,2,destructive,2,0.241000,0.237000,0.238200,1,1,1,0.389850,0.194925,35
5000,2,destructive,3,0.241800,0.239000,0.238480,1,1,1,0.389850,0.194925,35
5000,2,destructive,4,0.241000,0.236000,0.237900,1,1,1,0.389850,0.194925,35
5000,2,destructive,5,0.241000,0.236000,0.237940,1,1,1,0.389850,0.194925,35
5000,2,destructive,6,0.241600,0.237000,0.238080,1,1,1,0.389850,0.194925,35
5000,2,destructive,7,0.241600,0.237000,0.237900,1,1,1,0.389850,0.194925,35
5000,2,destructive,8,0.241600,0.237000,0.237940,1,1,1,0.389850,0.194925,35
5000,2,destructive,9,0.241800,0.237000,0.237840,1,1,1,0.389850,0.194925,35
5000,2,destructive,10,0.241800,0.237000,0.237820,1,1,1,0.389850,0.194925,35
5000,2,destructive,11,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,12,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,13,0.241800,0.237000,0.237780,1,1,1,0.389850,0.194925,35
5000,2,destructive,14,0.241800,0.237000,0.237760,1,1,1,0.389850,0.194925,35
5000,2,destructive,15,0.241800,0.237000,0.237760,1,1,1,0.389850,0.194925,35
5000,2,destructive,16,0.241800,0.237000,0.237780,1,1,1,0.389850,0.194925,35
5000,2,destructive,17,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,18,0.241800,0.237000,0.237780,1,1,1,0.389850,0.194925,35
5000,2,destructive,19,0.241800,0.237000,0.237780,1,1,1,0.389850,0.194925,35
5000,2,destructive,20,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,21,0.241800,0.237000,0.237780,1,1,1,0.389850,0.194925,35
5000,2,destructive,22,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,23,0.241800,0.237000,0.237780,1,1,1,0.389850,0.194925,35
5000,2,destructive,24,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,25,0.241800,0.237000,0.237780,1,1,1,0.389850,0.194925,35
5000,2,destructive,26,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,27,0.241800,0.237000,0.237780,1,1,1,0.389850,0.194925,35
5000,2,destructive,28,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,29,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,30,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,31,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,32,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,33,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,34,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,35,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,36,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,37,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,38,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,39,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,40,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,41,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,42,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,43,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,44,0.241800,0.237000,0.237800,1,1,1,0.389850,0.194925,35
5000,2,destructive,45,0.241800,0.237000,0.237840,1,1,1,0.389850,0.194925,35
5000,2,destructive,46,0.241800,0.237000,0.237860,1,1,1,0.389850,0.194925,35
5000,2,destructive,47,0.241800,0.237000,0.237900,1,1,1,0.389850,0.194925,35
5000,2,destructive,48,0.241800,0.237000,0.237900,1,1,1,0.389850,0.194925,35
5000,2,destructive,49,0.241800,0.237000,0.237900,1,1,1,0.389850,0.194925,35
5000,2,destructive,50,0.241800,0.237000,0.237900,1,1,1,0.389850,0.194925,35
5000,2,destructive,51,0.241800,0.237000,0.237900,1,1,1,0.389850,0.194925,35
5000,2,destructive,52,0.241800,0.237000,0.237900,1,1,1,0.389850,0.194925,35
5000,2,destructive,53,0.241800,0.237000,0.237900,1,1,1,0.389850,0.194925,35
5000,2,destructive,54,0.241800,0.237000,0.237920,1,1,1,0.389850,0.194925,35
5000,2,destructive,55,0.241800,0.237000,0.237920,1,1,1,0.389850,0.194925,35
5000,2,destructive,56,0.241800,0.237000,0.237920,1,1,1,0.389850,0.194925,35
5000,2,destructive,57,0.241800,0.237000,0.237920,1,1,1,0.389850,0.194925,35
5000,2,destructive,58,0.241800,0.237000,0.237920,1,1,1,0.389850,0.194925,35
5000,2,destructive,59,0.241800,0.237000,0.237920,1,1,1,0.389850,0.194925,35
5000,2,destructive,60,0.241800,0.236000,0.237920,1,1,1,0.389850,0.194925,35
5000,3,destructive,0,0.446800,0.447000,0.438280,1,1,1,0.389850,0.194925,35
5000,3,destructive,1,0.234400,0.256000,0.237280,1,1,1,0.389850,0.194925,35
5000,3,destructive,2,0.232000,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,3,0.231800,0.252000,0.235180,1,1,1,0.389850,0.194925,35
5000,3,destructive,4,0.232200,0.253000,0.234880,1,1,1,0.389850,0.194925,35
5000,3,destructive,5,0.232200,0.253000,0.234900,1,1,1,0.389850,0.194925,35
5000,3,destructive,6,0.231800,0.253000,0.234960,1,1,1,0.389850,0.194925,35
5000,3,destructive,7,0.231800,0.253000,0.234880,1,1,1,0.389850,0.194925,35
5000,3,destructive,8,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,9,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,10,0.231800,0.253000,0.234960,1,1,1,0.389850,0.194925,35
5000,3,destructive,11,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,12,0.231800,0.253000,0.234960,1,1,1,0.389850,0.194925,35
5000,3,destructive,13,0.231800,0.253000,0.235060,1,1,1,0.389850,0.194925,35
5000,3,destructive,14,0.231800,0.253000,0.235100,1,1,1,0.389850,0.194925,35
5000,3,destructive,15,0.231800,0.253000,0.235080,1,1,1,0.389850,0.194925,35
5000,3,destructive,16,0.231800,0.253000,0.235080,1,1,1,0.389850,0.194925,35
5000,3,destructive,17,0.231800,0.253000,0.235100,1,1,1,0.389850,0.194925,35
5000,3,destructive,18,0.231800,0.253000,0.235120,1,1,1,0.389850,0.194925,35
5000,3,destructive,19,0.231800,0.253000,0.235120,1,1,1,0.389850,0.194925,35
5000,3,destructive,20,0.231800,0.253000,0.235120,1,1,1,0.389850,0.194925,35
5000,3,destructive,21,0.231800,0.253000,0.235120,1,1,1,0.389850,0.194925,35
5000,3,destructive,22,0.231800,0.253000,0.235120,1,1,1,0.389850,0.194925,35
5000,3,destructive,23,0.231800,0.253000,0.235120,1,1,1,0.389850,0.194925,35
5000,3,destructive,24,0.231800,0.253000,0.235080,1,1,1,0.389850,0.194925,35
5000,3,destructive,25,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,26,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,27,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,28,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,29,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,30,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,31,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,32,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,33,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,34,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,35,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,36,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,37,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,38,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,39,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,40,0.231800,0.253000,0.234940,1,1,1,0.389850,0.194925,35
5000,3,destructive,41,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,42,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,43,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,44,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,45,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,46,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,47,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,48,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,49,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,50,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,51,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,52,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,53,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,54,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,55,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,56,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,57,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,58,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,59,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,3,destructive,60,0.231800,0.253000,0.234920,1,1,1,0.389850,0.194925,35
5000,4,destructive,0,0.436600,0.464000,0.438580,1,1,1,0.389850,0.194925,35
5000,4,destructive,1,0.246000,0.230000,0.240680,1,1,1,0.389850,0.194925,35
5000,4,destructive,2,0.242600,0.221000,0.237040,1,1,1,0.389850,0.194925,35
5000,4,destructive,3,0.243800,0.223000,0.237380,1,1,1,0.389850,0.194925,35
5000,4,destructive,4,0.242200,0.219000,0.236260,1,1,1,0.389850,0.194925,35
5000,4,destructive,5,0.242000,0.219000,0.236340,1,1,1,0.389850,0.194925,35
5000,4,destructive,6,0.242800,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,7,0.242800,0.219000,0.236200,1,1,1,0.389850,0.194925,35
5000,4,destructive,8,0.242600,0.219000,0.236160,1,1,1,0.389850,0.194925,35
5000,4,destructive,9,0.242800,0.219000,0.236180,1,1,1,0.389850,0.194925,35
5000,4,destructive,10,0.242600,0.219000,0.236220,1,1,1,0.389850,0.194925,35
5000,4,destructive,11,0.242200,0.219000,0.236260,1,1,1,0.389850,0.194925,35
5000,4,destructive,12,0.242200,0.219000,0.236260,1,1,1,0.389850,0.194925,35
5000,4,destructive,13,0.242000,0.219000,0.236320,1,1,1,0.389850,0.194925,35
5000,4,destructive,14,0.242000,0.219000,0.236320,1,1,1,0.389850,0.194925,35
5000,4,destructive,15,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,16,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,17,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,18,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,19,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,20,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,21,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,22,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,23,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,24,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,25,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,26,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,27,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,28,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,29,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,30,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,31,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,32,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,33,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,34,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,35,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,36,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,37,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,38,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,39,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,40,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,41,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,42,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,43,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,44,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,45,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,46,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,47,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,48,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,49,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,50,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,51,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,52,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,53,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,54,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,55,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,56,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,57,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,58,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,59,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,4,destructive,60,0.242000,0.219000,0.236280,1,1,1,0.389850,0.194925,35
5000,5,destructive,0,0.437600,0.424000,0.440560,1,1,1,0.389850,0.194925,35
5000,5,destructive,1,0.241600,0.236000,0.241600,1,1,1,0.389850,0.194925,35
5000,5,destructive,2,0.238600,0.232000,0.237920,1,1,1,0.389850,0.194925,35
5000,5,destructive,3,0.240400,0.235000,0.238560,1,1,1,0.389850,0.194925,35
5000,5,destructive,4,0.237600,0.228000,0.237320,1,1,1,0.389850,0.194925,35
5000,5,destructive,5,0.237600,0.228000,0.237120,1,1,1,0.389850,0.194925,35
5000,5,destructive,6,0.237400,0.228000,0.237200,1,1,1,0.389850,0.194925,35
5000,5,destructive,7,0.237800,0.227000,0.237160,1,1,1,0.389850,0.194925,35
5000,5,destructive,8,0.238000,0.227000,0.237300,1,1,1,0.389850,0.194925,35
5000,5,destructive,9,0.237800,0.227000,0.237320,1,1,1,0.389850,0.194925,35
5000,5,destructive,10,0.237800,0.227000,0.237300,1,1,1,0.389850,0.194925,35
5000,5,destructive,11,0.237800,0.227000,0.237320,1,1,1,0.389850,0.194925,35
5000,5,destructive,12,0.237800,0.227000,0.237300,1,1,1,0.389850,0.194925,35
5000,5,destructive,13,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,14,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,15,0.237800,0.227000,0.237260,1,1,1,0.389850,0.194925,35
5000,5,destructive,16,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,17,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,18,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,19,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,20,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,21,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,22,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,23,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,24,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,25,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,26,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,27,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,28,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,29,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,30,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,31,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,32,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,33,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,34,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,35,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,36,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,37,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,38,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,39,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,40,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,41,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,42,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,43,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,44,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,45,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,46,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,47,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,48,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,49,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,50,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,51,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,52,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,53,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,54,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,55,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,56,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,57,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,58,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,59,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,5,destructive,60,0.237800,0.227000,0.237280,1,1,1,0.389850,0.194925,35
5000,6,destructive,0,0.435200,0.444000,0.432240,1,1,1,0.389850,0.194925,35
5000,6,destructive,1,0.234800,0.243000,0.239460,1,1,1,0.389850,0.194925,35
5000,6,destructive,2,0.234400,0.238000,0.235980,1,1,1,0.389850,0.194925,35
5000,6,destructive,3,0.234600,0.238000,0.236560,1,1,1,0.389850,0.194925,35
5000,6,destructive,4,0.234600,0.238000,0.236140,1,1,1,0.389850,0.194925,35
5000,6,destructive,5,0.234600,0.238000,0.236140,1,1,1,0.389850,0.194925,35
5000,6,destructive,6,0.234800,0.238000,0.236260,1,1,1,0.389850,0.194925,35
5000,6,destructive,7,0.234600,0.238000,0.236340,1,1,1,0.389850,0.194925,35
5000,6,destructive,8,0.234600,0.238000,0.236380,1,1,1,0.389850,0.194925,35
5000,6,destructive,9,0.234600,0.238000,0.236340,1,1,1,0.389850,0.194925,35
5000,6,destructive,10,0.234600,0.238000,0.236300,1,1,1,0.389850,0.194925,35
5000,6,destructive,11,0.234800,0.238000,0.236300,1,1,1,0.389850,0.194925,35
5000,6,destructive,12,0.234800,0.238000,0.236300,1,1,1,0.389850,0.194925,35
5000,6,destructive,13,0.234600,0.238000,0.236340,1,1,1,0.389850,0.194925,35
5000,6,destructive,14,0.234600,0.238000,0.236360,1,1,1,0.389850,0.194925,35
5000,6,destructive,15,0.234000,0.238000,0.236500,1,1,1,0.389850,0.194925,35
5000,6,destructive,16,0.234000,0.238000,0.236520,1,1,1,0.389850,0.194925,35
5000,6,destructive,17,0.234000,0.238000,0.236580,1,1,1,0.389850,0.194925,35
5000,6,destructive,18,0.234000,0.238000,0.236560,1,1,1,0.389850,0.194925,35
5000,6,destructive,19,0.234000,0.238000,0.236600,1,1,1,0.389850,0.194925,35
5000,6,destructive,20,0.234000,0.238000,0.236620,1,1,1,0.389850,0.194925,35
5000,6,destructive,21,0.234000,0.238000,0.236640,1,1,1,0.389850,0.194925,35
5000,6,destructive,22,0.234000,0.238000,0.236640,1,1,1,0.389850,0.194925,35
5000,6,destructive,23,0.234000,0.238000,0.236620,1,1,1,0.389850,0.194925,35
5000,6,destructive,24,0.234000,0.238000,0.236620,1,1,1,0.389850,0.194925,35
5000,6,destructive,25,0.234000,0.238000,0.236600,1,1,1,0.389850,0.194925,35
5000,6,destructive,26,0.233800,0.237000,0.236440,1,1,1,0.389850,0.194925,35
5000,6,destructive,27,0.233800,0.237000,0.236420,1,1,1,0.389850,0.194925,35
5000,6,destructive,28,0.233800,0.237000,0.236440,1,1,1,0.389850,0.194925,35
5000,6,destructive,29,0.233800,0.237000,0.236480,1,1,1,0.389850,0.194925,35
5000,6,destructive,30,0.233800,0.237000,0.236440,1,1,1,0.389850,0.194925,35
5000,6,destructive,31,0.233800,0.237000,0.236460,1,1,1,0.389850,0.194925,35
5000,6,destructive,32,0.233800,0.237000,0.236460,1,1,1,0.389850,0.194925,35
5000,6,destructive,33,0.234000,0.237000,0.236380,1,1,1,0.389850,0.194925,35
5000,6,destructive,34,0.234200,0.237000,0.236380,1,1,1,0.389850,0.194925,35
5000,6,destructive,35,0.234200,0.237000,0.236380,1,1,1,0.389850,0.194925,35
5000,6,destructive,36,0.234200,0.237000,0.236360,1,1,1,0.389850,0.194925,35
5000,6,destructive,37,0.234200,0.237000,0.236340,1,1,1,0.389850,0.194925,35
5000,6,destructive,38,0.234200,0.237000,0.236340,1,1,1,0.389850,0.194925,35
5000,6,destructive,39,0.234200,0.237000,0.236360,1,1,1,0.389850,0.194925,35
5000,6,destructive,40,0.234200,0.237000,0.236380,1,1,1,0.389850,0.194925,35
5000,6,destructive,41,0.234200,0.237000,0.236380,1,1,1,0.389850,0.194925,35
5000,6,destructive,42,0.234200,0.237000,0.236340,1,1,1,0.389850,0.194925,35
5000,6,destructive,43,0.234200,0.237000,0.236340,1,1,1,0.389850,0.194925,35
5000,6,destructive,44,0.234200,0.238000,0.236380,1,1,1,0.389850,0.194925,35
5000,6,destructive,45,0.234200,0.238000,0.236420,1,1,1,0.389850,0.194925,35
5000,6,destructive,46,0.234200,0.238000,0.236420,1,1,1,0.389850,0.194925,35
5000,6,destructive,47,0.234200,0.238000,0.236420,1,1,1,0.389850,0.194925,35
5000,6,destructive,48,0.234200,0.239000,0.236440,1,1,1,0.389850,0.194925,35
5000,6,destructive,49,0.234200,0.239000,0.236480,1,1,1,0.389850,0.194925,35
5000,6,destructive,50,0.234200,0.239000,0.236460,1,1,1,0.389850,0.194925,35
5000,6,destructive,51,0.234200,0.239000,0.236460,1,1,1,0.389850,0.194925,35
5000,6,destructive,52,0.234200,0.239000,0.236460,1,1,1,0.389850,0.194925,35
5000,6,destructive,53,0.234200,0.239000,0.236460,1,1,1,0.389850,0.194925,35
5000,6,destructive,54,0.234000,0.239000,0.236460,1,1,1,0.389850,0.194925,35
5000,6,destructive,55,0.234000,0.239000,0.236460,1,1,1,0.389850,0.194925,35
